Pattern 1
1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,1,0
1,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,1,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,0,0,1
0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0,1,0,0,1

Pattern 46
1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,1,0,0,1

Pattern 47
1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,1,0,0,1

Pattern 48
1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,1,0,0,1

Pattern 49
1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,1,0
1,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,1,0,0,0,1,0,0
0,0,0,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,1,0,0,1

Pattern 50
1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0
1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,1,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,0
